country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,percent_variant
Austria,AT,2021-14,GISAID,18533,421,2.3,Yes,B.1.351,0,0.0
Austria,AT,2021-14,GISAID,18533,421,2.3,Yes,B.1.427/B.1.429,0,0.0
Austria,AT,2021-14,GISAID,18533,421,2.3,Yes,B.1.525,0,0.0
Austria,AT,2021-14,GISAID,18533,421,2.3,Yes,B.1.616,0,0.0
Austria,AT,2021-14,GISAID,18533,421,2.3,Yes,B.1.617,0,0.0
Austria,AT,2021-14,GISAID,18533,421,2.3,Yes,B.1.620,0,0.0
Austria,AT,2021-14,GISAID,18533,421,2.3,Yes,B.1.621,0,0.0
Austria,AT,2021-14,GISAID,18533,421,2.3,Yes,P.1,0,0.0
Austria,AT,2021-14,GISAID,18533,421,2.3,Yes,P.3,0,0.0
Austria,AT,2021-14,GISAID,18533,421,2.3,Yes,Other,378,89.8
Austria,AT,2021-15,GISAID,16316,509,3.1,Yes,B.1.1.7,3,0.6
Austria,AT,2021-15,GISAID,16316,509,3.1,Yes,B.1.1.7+E484K,0,0.0
Austria,AT,2021-15,GISAID,16316,509,3.1,Yes,B.1.351,0,0.0
Austria,AT,2021-15,GISAID,16316,509,3.1,Yes,B.1.427/B.1.429,0,0.0
Austria,AT,2021-15,GISAID,16316,509,3.1,Yes,B.1.525,0,0.0
Austria,AT,2021-15,GISAID,16316,509,3.1,Yes,B.1.616,0,0.0
Austria,AT,2021-15,GISAID,16316,509,3.1,Yes,B.1.617,0,0.0
Austria,AT,2021-15,GISAID,16316,509,3.1,Yes,B.1.620,0,0.0
Austria,AT,2021-15,GISAID,16316,509,3.1,Yes,B.1.621,0,0.0
Austria,AT,2021-15,GISAID,16316,509,3.1,Yes,P.1,0,0.0
Austria,AT,2021-15,GISAID,16316,509,3.1,Yes,P.3,0,0.0
Austria,AT,2021-15,GISAID,16316,509,3.1,Yes,Other,506,99.4
Austria,AT,2021-16,GISAID,15250,0,0.0,Yes,B.1.1.7,0,
Austria,AT,2021-16,GISAID,15250,0,0.0,Yes,B.1.1.7+E484K,0,
Austria,AT,2021-16,GISAID,15250,0,0.0,Yes,B.1.351,0,
Austria,AT,2021-16,GISAID,15250,0,0.0,Yes,B.1.427/B.1.429,0,
Austria,AT,2021-16,GISAID,15250,0,0.0,Yes,B.1.525,0,
Austria,AT,2021-16,GISAID,15250,0,0.0,Yes,B.1.616,0,
Austria,AT,2021-16,GISAID,15250,0,0.0,Yes,B.1.617,0,
Austria,AT,2021-16,GISAID,15250,0,0.0,Yes,B.1.620,0,
Austria,AT,2021-16,GISAID,15250,0,0.0,Yes,B.1.621,0,
Austria,AT,2021-16,GISAID,15250,0,0.0,Yes,P.1,0,
Austria,AT,2021-16,GISAID,15250,0,0.0,Yes,P.3,0,
Austria,AT,2021-16,GISAID,15250,0,0.0,Yes,Other,0,
Austria,AT,2021-17,GISAID,12836,0,0.0,Yes,B.1.1.7,0,
Austria,AT,2021-17,GISAID,12836,0,0.0,Yes,B.1.1.7+E484K,0,
Austria,AT,2021-17,GISAID,12836,0,0.0,Yes,B.1.351,0,
Austria,AT,2021-17,GISAID,12836,0,0.0,Yes,B.1.427/B.1.429,0,
Austria,AT,2021-17,GISAID,12836,0,0.0,Yes,B.1.525,0,
Austria,AT,2021-17,GISAID,12836,0,0.0,Yes,B.1.616,0,
Austria,AT,2021-17,GISAID,12836,0,0.0,Yes,B.1.617,0,
Austria,AT,2021-17,GISAID,12836,0,0.0,Yes,B.1.620,0,
Austria,AT,2021-17,GISAID,12836,0,0.0,Yes,B.1.621,0,
Austria,AT,2021-17,GISAID,12836,0,0.0,Yes,P.1,0,
Austria,AT,2021-17,GISAID,12836,0,0.0,Yes,P.3,0,
Austria,AT,2021-17,GISAID,12836,0,0.0,Yes,Other,0,
Belgium,BE,2020-40,GISAID,21351,17,0.1,Yes,B.1.1.7,0,0.0
Belgium,BE,2020-40,GISAID,21351,17,0.1,Yes,B.1.1.7+E484K,0,0.0
Belgium,BE,2020-40,GISAID,21351,17,0.1,Yes,B.1.351,0,0.0
Belgium,BE,2020-40,GISAID,21351,17,0.1,Yes,B.1.427/B.1.429,0,0.0
Belgium,BE,2020-40,GISAID,21351,17,0.1,Yes,B.1.525,0,0.0
Belgium,BE,2020-40,GISAID,21351,17,0.1,Yes,B.1.616,0,0.0
Belgium,BE,2020-40,GISAID,21351,17,0.1,Yes,B.1.617,0,0.0
Belgium,BE,2020-40,GISAID,21351,17,0.1,Yes,B.1.620,0,0.0
Belgium,BE,2020-40,GISAID,21351,17,0.1,Yes,B.1.621,0,0.0
Belgium,BE,2020-40,GISAID,21351,17,0.1,Yes,P.1,0,0.0
Belgium,BE,2020-40,GISAID,21351,17,0.1,Yes,P.3,0,0.0
Belgium,BE,2020-40,GISAID,21351,17,0.1,Yes,Other,17,100.0
Belgium,BE,2020-41,GISAID,43320,109,0.3,Yes,B.1.1.7,0,0.0
Belgium,BE,2020-41,GISAID,43320,109,0.3,Yes,B.1.1.7+E484K,0,0.0
Belgium,BE,2020-41,GISAID,43320,109,0.3,Yes,B.1.351,0,0.0
Belgium,BE,2020-41,GISAID,43320,109,0.3,Yes,B.1.427/B.1.429,0,0.0
Belgium,BE,2020-41,GISAID,43320,109,0.3,Yes,B.1.525,0,0.0
Belgium,BE,2020-41,GISAID,43320,109,0.3,Yes,B.1.616,0,0.0
Belgium,BE,2020-41,GISAID,43320,109,0.3,Yes,B.1.617,0,0.0
Belgium,BE,2020-41,GISAID,43320,109,0.3,Yes,B.1.620,0,0.0
Belgium,BE,2020-41,GISAID,43320,109,0.3,Yes,B.1.621,0,0.0
Belgium,BE,2020-41,GISAID,43320,109,0.3,Yes,P.1,0,0.0
Belgium,BE,2020-41,GISAID,43320,109,0.3,Yes,P.3,0,0.0
Belgium,BE,2020-41,GISAID,43320,109,0.3,Yes,Other,109,100.0
Belgium,BE,2020-42,GISAID,78026,98,0.1,Yes,B.1.1.7,0,0.0
Belgium,BE,2020-42,GISAID,78026,98,0.1,Yes,B.1.1.7+E484K,0,0.0
Belgium,BE,2020-42,GISAID,78026,98,0.1,Yes,B.1.351,0,0.0
Belgium,BE,2020-42,GISAID,78026,98,0.1,Yes,B.1.427/B.1.429,0,0.0
Belgium,BE,2020-42,GISAID,78026,98,0.1,Yes,B.1.525,0,0.0
Belgium,BE,2020-42,GISAID,78026,98,0.1,Yes,B.1.616,0,0.0
Belgium,BE,2020-42,GISAID,78026,98,0.1,Yes,B.1.617,0,0.0
Belgium,BE,2020-42,GISAID,78026,98,0.1,Yes,B.1.620,0,0.0
Belgium,BE,2020-42,GISAID,78026,98,0.1,Yes,B.1.621,0,0.0
Belgium,BE,2020-42,GISAID,78026,98,0.1,Yes,P.1,0,0.0
Belgium,BE,2020-42,GISAID,78026,98,0.1,Yes,P.3,0,0.0
Belgium,BE,2020-42,GISAID,78026,98,0.1,Yes,Other,98,100.0
Belgium,BE,2020-43,GISAID,109639,242,0.2,Yes,B.1.1.7,0,0.0
Belgium,BE,2020-43,GISAID,109639,242,0.2,Yes,B.1.1.7+E484K,0,0.0
Belgium,BE,2020-43,GISAID,109639,242,0.2,Yes,B.1.351,0,0.0
Belgium,BE,2020-43,GISAID,109639,242,0.2,Yes,B.1.427/B.1.429,0,0.0
Belgium,BE,2020-43,GISAID,109639,242,0.2,Yes,B.1.525,0,0.0
Belgium,BE,2020-43,GISAID,109639,242,0.2,Yes,B.1.616,0,0.0
Belgium,BE,2020-43,GISAID,109639,242,0.2,Yes,B.1.617,0,0.0
Belgium,BE,2020-43,GISAID,109639,242,0.2,Yes,B.1.620,0,0.0
Belgium,BE,2020-43,GISAID,109639,242,0.2,Yes,B.1.621,0,0.0
Belgium,BE,2020-43,GISAID,109639,242,0.2,Yes,P.1,0,0.0
Belgium,BE,2020-43,GISAID,109639,242,0.2,Yes,P.3,0,0.0
Belgium,BE,2020-43,GISAID,109639,242,0.2,Yes,Other,242,100.0
Belgium,BE,2020-44,GISAID,93540,145,0.2,Yes,B.1.1.7,0,0.0
Belgium,BE,2020-44,GISAID,93540,145,0.2,Yes,B.1.1.7+E484K,0,0.0
Belgium,BE,2020-44,GISAID,93540,145,0.2,Yes,B.1.351,0,0.0
Belgium,BE,2020-44,GISAID,93540,145,0.2,Yes,B.1.427/B.1.429,0,0.0
Belgium,BE,2020-44,GISAID,93540,145,0.2,Yes,B.1.525,0,0.0
Belgium,BE,2020-44,GISAID,93540,145,0.2,Yes,B.1.616,0,0.0
Belgium,BE,2020-44,GISAID,93540,145,0.2,Yes,B.1.617,0,0.0
Belgium,BE,2020-44,GISAID,93540,145,0.2,Yes,B.1.620,0,0.0
Belgium,BE,2020-44,GISAID,93540,145,0.2,Yes,B.1.621,0,0.0
Belgium,BE,2020-44,GISAID,93540,145,0.2,Yes,P.1,0,0.0
Belgium,BE,2020-44,GISAID,93540,145,0.2,Yes,P.3,0,0.0
Belgium,BE,2020-44,GISAID,93540,145,0.2,Yes,Other,145,100.0
Belgium,BE,2020-45,GISAID,48774,44,0.1,Yes,B.1.1.7,0,0.0
Belgium,BE,2020-45,GISAID,48774,44,0.1,Yes,B.1.1.7+E484K,0,0.0
Belgium,BE,2020-45,GISAID,48774,44,0.1,Yes,B.1.351,0,0.0
Belgium,BE,2020-45,GISAID,48774,44,0.1,Yes,B.1.427/B.1.429,0,0.0
Belgium,BE,2020-45,GISAID,48774,44,0.1,Yes,B.1.525,0,0.0
Belgium,BE,2020-45,GISAID,48774,44,0.1,Yes,B.1.616,0,0.0
Belgium,BE,2020-45,GISAID,48774,44,0.1,Yes,B.1.617,0,0.0
Belgium,BE,2020-45,GISAID,48774,44,0.1,Yes,B.1.620,0,0.0
Belgium,BE,2020-45,GISAID,48774,44,0.1,Yes,B.1.621,0,0.0
Belgium,BE,2020-45,GISAID,48774,44,0.1,Yes,P.1,0,0.0
Belgium,BE,2020-45,GISAID,48774,44,0.1,Yes,P.3,0,0.0
Belgium,BE,2020-45,GISAID,48774,44,0.1,Yes,Other,44,100.0
Belgium,BE,2020-46,GISAID,31147,142,0.5,Yes,B.1.1.7,0,0.0
Belgium,BE,2020-46,GISAID,31147,142,0.5,Yes,B.1.1.7+E484K,0,0.0
Belgium,BE,2020-46,GISAID,31147,142,0.5,Yes,B.1.351,0,0.0
Belgium,BE,2020-46,GISAID,31147,142,0.5,Yes,B.1.427/B.1.429,0,0.0
Belgium,BE,2020-46,GISAID,31147,142,0.5,Yes,B.1.525,0,0.0
Belgium,BE,2020-46,GISAID,31147,142,0.5,Yes,B.1.616,0,0.0
Belgium,BE,2020-46,GISAID,31147,142,0.5,Yes,B.1.617,0,0.0
Belgium,BE,2020-46,GISAID,31147,142,0.5,Yes,B.1.620,0,0.0
Belgium,BE,2020-46,GISAID,31147,142,0.5,Yes,B.1.621,0,0.0
Belgium,BE,2020-46,GISAID,31147,142,0.5,Yes,P.1,0,0.0
Belgium,BE,2020-46,GISAID,31147,142,0.5,Yes,P.3,0,0.0
Belgium,BE,2020-46,GISAID,31147,142,0.5,Yes,Other,142,100.0
Belgium,BE,2020-47,GISAID,20443,91,0.4,Yes,B.1.1.7,0,0.0
Belgium,BE,2020-47,GISAID,20443,91,0.4,Yes,B.1.1.7+E484K,0,0.0
Belgium,BE,2020-47,GISAID,20443,91,0.4,Yes,B.1.351,0,0.0
Belgium,BE,2020-47,GISAID,20443,91,0.4,Yes,B.1.427/B.1.429,0,0.0
Belgium,BE,2020-47,GISAID,20443,91,0.4,Yes,B.1.525,0,0.0
Belgium,BE,2020-47,GISAID,20443,91,0.4,Yes,B.1.616,0,0.0
Belgium,BE,2020-47,GISAID,20443,91,0.4,Yes,B.1.617,0,0.0
Belgium,BE,2020-47,GISAID,20443,91,0.4,Yes,B.1.620,0,0.0
Belgium,BE,2020-47,GISAID,20443,91,0.4,Yes,B.1.621,0,0.0
Belgium,BE,2020-47,GISAID,20443,91,0.4,Yes,P.1,0,0.0
Belgium,BE,2020-47,GISAID,20443,91,0.4,Yes,P.3,0,0.0
Belgium,BE,2020-47,GISAID,20443,91,0.4,Yes,Other,91,100.0
Belgium,BE,2020-48,GISAID,15601,76,0.5,Yes,B.1.1.7,0,0.0
Belgium,BE,2020-48,GISAID,15601,76,0.5,Yes,B.1.1.7+E484K,0,0.0
Belgium,BE,2020-48,GISAID,15601,76,0.5,Yes,B.1.351,0,0.0
Belgium,BE,2020-48,GISAID,15601,76,0.5,Yes,B.1.427/B.1.429,0,0.0
Belgium,BE,2020-48,GISAID,15601,76,0.5,Yes,B.1.525,0,0.0
Belgium,BE,2020-48,GISAID,15601,76,0.5,Yes,B.1.616,0,0.0
Belgium,BE,2020-48,GISAID,15601,76,0.5,Yes,B.1.617,0,0.0
Belgium,BE,2020-48,GISAID,15601,76,0.5,Yes,B.1.620,0,0.0
Belgium,BE,2020-48,GISAID,15601,76,0.5,Yes,B.1.621,0,0.0
Belgium,BE,2020-48,GISAID,15601,76,0.5,Yes,P.1,0,0.0
Belgium,BE,2020-48,GISAID,15601,76,0.5,Yes,P.3,0,0.0
Belgium,BE,2020-48,GISAID,15601,76,0.5,Yes,Other,76,100.0
Belgium,BE,2020-49,GISAID,15343,65,0.4,Yes,B.1.1.7,3,4.6
Belgium,BE,2020-49,GISAID,15343,65,0.4,Yes,B.1.1.7+E484K,0,0.0
Belgium,BE,2020-49,GISAID,15343,65,0.4,Yes,B.1.351,0,0.0
Belgium,BE,2020-49,GISAID,15343,65,0.4,Yes,B.1.427/B.1.429,0,0.0
Belgium,BE,2020-49,GISAID,15343,65,0.4,Yes,B.1.525,0,0.0
Belgium,BE,2020-49,GISAID,15343,65,0.4,Yes,B.1.616,0,0.0
Belgium,BE,2020-49,GISAID,15343,65,0.4,Yes,B.1.617,0,0.0
Belgium,BE,2020-49,GISAID,15343,65,0.4,Yes,B.1.620,0,0.0
Belgium,BE,2020-49,GISAID,15343,65,0.4,Yes,B.1.621,0,0.0
Belgium,BE,2020-49,GISAID,15343,65,0.4,Yes,P.1,0,0.0
Belgium,BE,2020-49,GISAID,15343,65,0.4,Yes,P.3,0,0.0
Belgium,BE,2020-49,GISAID,15343,65,0.4,Yes,Other,62,95.4
Belgium,BE,2020-50,GISAID,17270,100,0.6,Yes,B.1.1.7,0,0.0
Belgium,BE,2020-50,GISAID,17270,100,0.6,Yes,B.1.1.7+E484K,0,0.0
Belgium,BE,2020-50,GISAID,17270,100,0.6,Yes,B.1.351,0,0.0
Belgium,BE,2020-50,GISAID,17270,100,0.6,Yes,B.1.427/B.1.429,0,0.0
Belgium,BE,2020-50,GISAID,17270,100,0.6,Yes,B.1.525,0,0.0
Belgium,BE,2020-50,GISAID,17270,100,0.6,Yes,B.1.616,0,0.0
Belgium,BE,2020-50,GISAID,17270,100,0.6,Yes,B.1.617,0,0.0
Belgium,BE,2020-50,GISAID,17270,100,0.6,Yes,B.1.620,0,0.0
Belgium,BE,2020-50,GISAID,17270,100,0.6,Yes,B.1.621,0,0.0
Belgium,BE,2020-50,GISAID,17270,100,0.6,Yes,P.1,0,0.0
Belgium,BE,2020-50,GISAID,17270,100,0.6,Yes,P.3,0,0.0
Belgium,BE,2020-50,GISAID,17270,100,0.6,Yes,Other,100,100.0
Belgium,BE,2020-51,GISAID,17238,237,1.4,Yes,B.1.1.7,0,0.0
Belgium,BE,2020-51,GISAID,17238,237,1.4,Yes,B.1.1.7+E484K,0,0.0
Belgium,BE,2020-51,GISAID,17238,237,1.4,Yes,B.1.351,2,0.8
Belgium,BE,2020-51,GISAID,17238,237,1.4,Yes,B.1.427/B.1.429,0,0.0
Belgium,BE,2020-51,GISAID,17238,237,1.4,Yes,B.1.525,0,0.0
Belgium,BE,2020-51,GISAID,17238,237,1.4,Yes,B.1.616,0,0.0
Belgium,BE,2020-51,GISAID,17238,237,1.4,Yes,B.1.617,0,0.0
Belgium,BE,2020-51,GISAID,17238,237,1.4,Yes,B.1.620,0,0.0
Belgium,BE,2020-51,GISAID,17238,237,1.4,Yes,B.1.621,0,0.0
Belgium,BE,2020-51,GISAID,17238,237,1.4,Yes,P.1,0,0.0
Belgium,BE,2020-51,GISAID,17238,237,1.4,Yes,P.3,0,0.0
Belgium,BE,2020-51,GISAID,17238,237,1.4,Yes,Other,235,99.2
Belgium,BE,2020-52,GISAID,11940,58,0.5,Yes,B.1.1.7,15,25.9
Belgium,BE,2020-52,GISAID,11940,58,0.5,Yes,B.1.1.7+E484K,0,0.0
Belgium,BE,2020-52,GISAID,11940,58,0.5,Yes,B.1.351,0,0.0
Belgium,BE,2020-52,GISAID,11940,58,0.5,Yes,B.1.427/B.1.429,0,0.0
Belgium,BE,2020-52,GISAID,11940,58,0.5,Yes,B.1.525,0,0.0
Belgium,BE,2020-52,GISAID,11940,58,0.5,Yes,B.1.616,0,0.0
Belgium,BE,2020-52,GISAID,11940,58,0.5,Yes,B.1.617,0,0.0
Belgium,BE,2020-52,GISAID,11940,58,0.5,Yes,B.1.620,0,0.0
Belgium,BE,2020-52,GISAID,11940,58,0.5,Yes,B.1.621,0,0.0
Belgium,BE,2020-52,GISAID,11940,58,0.5,Yes,P.1,0,0.0
Belgium,BE,2020-52,GISAID,11940,58,0.5,Yes,P.3,0,0.0
Belgium,BE,2020-52,GISAID,11940,58,0.5,Yes,Other,43,74.1
Belgium,BE,2020-53,GISAID,11768,178,1.5,Yes,B.1.1.7,35,19.7
Belgium,BE,2020-53,GISAID,11768,178,1.5,Yes,B.1.1.7+E484K,0,0.0
Belgium,BE,2020-53,GISAID,11768,178,1.5,Yes,B.1.351,7,3.9
Belgium,BE,2020-53,GISAID,11768,178,1.5,Yes,B.1.427/B.1.429,0,0.0
Belgium,BE,2020-53,GISAID,11768,178,1.5,Yes,B.1.525,0,0.0
Belgium,BE,2020-53,GISAID,11768,178,1.5,Yes,B.1.616,0,0.0
Belgium,BE,2020-53,GISAID,11768,178,1.5,Yes,B.1.617,0,0.0
Belgium,BE,2020-53,GISAID,11768,178,1.5,Yes,B.1.620,0,0.0
Belgium,BE,2020-53,GISAID,11768,178,1.5,Yes,B.1.621,0,0.0
Belgium,BE,2020-53,GISAID,11768,178,1.5,Yes,P.1,0,0.0
Belgium,BE,2020-53,GISAID,11768,178,1.5,Yes,P.3,0,0.0
Belgium,BE,2020-53,GISAID,11768,178,1.5,Yes,Other,136,76.4
Belgium,BE,2021-01,GISAID,14711,285,1.9,Yes,B.1.1.7,65,22.8
Belgium,BE,2021-01,GISAID,14711,285,1.9,Yes,B.1.1.7+E484K,0,0.0
Belgium,BE,2021-01,GISAID,14711,285,1.9,Yes,B.1.351,5,1.8
Belgium,BE,2021-01,GISAID,14711,285,1.9,Yes,B.1.427/B.1.429,0,0.0
Belgium,BE,2021-01,GISAID,14711,285,1.9,Yes,B.1.525,0,0.0
Belgium,BE,2021-01,GISAID,14711,285,1.9,Yes,B.1.616,0,0.0
Belgium,BE,2021-01,GISAID,14711,285,1.9,Yes,B.1.617,0,0.0
Belgium,BE,2021-01,GISAID,14711,285,1.9,Yes,B.1.620,0,0.0
Belgium,BE,2021-01,GISAID,14711,285,1.9,Yes,B.1.621,0,0.0
Belgium,BE,2021-01,GISAID,14711,285,1.9,Yes,P.1,0,0.0
Belgium,BE,2021-01,GISAID,14711,285,1.9,Yes,P.3,0,0.0
Belgium,BE,2021-01,GISAID,14711,285,1.9,Yes,Other,215,75.4
Belgium,BE,2021-02,GISAID,14040,486,3.5,Yes,B.1.1.7,196,40.3
Belgium,BE,2021-02,GISAID,14040,486,3.5,Yes,B.1.1.7+E484K,0,0.0
Belgium,BE,2021-02,GISAID,14040,486,3.5,Yes,B.1.351,11,2.3
Belgium,BE,2021-02,GISAID,14040,486,3.5,Yes,B.1.427/B.1.429,0,0.0
Belgium,BE,2021-02,GISAID,14040,486,3.5,Yes,B.1.525,0,0.0
Belgium,BE,2021-02,GISAID,14040,486,3.5,Yes,B.1.616,0,0.0
Belgium,BE,2021-02,GISAID,14040,486,3.5,Yes,B.1.617,0,0.0
Belgium,BE,2021-02,GISAID,14040,486,3.5,Yes,B.1.620,0,0.0
Belgium,BE,2021-02,GISAID,14040,486,3.5,Yes,B.1.621,0,0.0
Belgium,BE,2021-02,GISAID,14040,486,3.5,Yes,P.1,0,0.0
Belgium,BE,2021-02,GISAID,14040,486,3.5,Yes,P.3,0,0.0
Belgium,BE,2021-02,GISAID,14040,486,3.5,Yes,Other,279,57.4
Belgium,BE,2021-03,GISAID,15700,866,5.5,Yes,B.1.1.7,359,41.5
Belgium,BE,2021-03,GISAID,15700,866,5.5,Yes,B.1.1.7+E484K,0,0.0
Belgium,BE,2021-03,GISAID,15700,866,5.5,Yes,B.1.351,28,3.2
Belgium,BE,2021-03,GISAID,15700,866,5.5,Yes,B.1.427/B.1.429,1,0.1
Belgium,BE,2021-03,GISAID,15700,866,5.5,Yes,B.1.525,0,0.0
Belgium,BE,2021-03,GISAID,15700,866,5.5,Yes,B.1.616,0,0.0
Belgium,BE,2021-03,GISAID,15700,866,5.5,Yes,B.1.617,0,0.0
Belgium,BE,2021-03,GISAID,15700,866,5.5,Yes,B.1.620,0,0.0
Belgium,BE,2021-03,GISAID,15700,866,5.5,Yes,B.1.621,0,0.0
Belgium,BE,2021-03,GISAID,15700,866,5.5,Yes,P.1,0,0.0
Belgium,BE,2021-03,GISAID,15700,866,5.5,Yes,P.3,0,0.0
Belgium,BE,2021-03,GISAID,15700,866,5.5,Yes,Other,478,55.2
Belgium,BE,2021-04,GISAID,16841,855,5.1,Yes,B.1.1.7,326,38.1
Belgium,BE,2021-04,GISAID,16841,855,5.1,Yes,B.1.1.7+E484K,0,0.0
Belgium,BE,2021-04,GISAID,16841,855,5.1,Yes,B.1.351,36,4.2
Belgium,BE,2021-04,GISAID,16841,855,5.1,Yes,B.1.427/B.1.429,0,0.0
Belgium,BE,2021-04,GISAID,16841,855,5.1,Yes,B.1.525,1,0.1
Belgium,BE,2021-04,GISAID,16841,855,5.1,Yes,B.1.616,0,0.0
Belgium,BE,2021-04,GISAID,16841,855,5.1,Yes,B.1.617,0,0.0
Belgium,BE,2021-04,GISAID,16841,855,5.1,Yes,B.1.620,0,0.0
Belgium,BE,2021-04,GISAID,16841,855,5.1,Yes,B.1.621,0,0.0
Belgium,BE,2021-04,GISAID,16841,855,5.1,Yes,P.1,2,0.2
Belgium,BE,2021-04,GISAID,16841,855,5.1,Yes,P.3,0,0.0
Belgium,BE,2021-04,GISAID,16841,855,5.1,Yes,Other,490,57.3
Belgium,BE,2021-05,GISAID,14482,937,6.5,Yes,B.1.1.7,391,41.7
Belgium,BE,2021-05,GISAID,14482,937,6.5,Yes,B.1.1.7+E484K,0,0.0
Belgium,BE,2021-05,GISAID,14482,937,6.5,Yes,B.1.351,54,5.8
Belgium,BE,2021-05,GISAID,14482,937,6.5,Yes,B.1.427/B.1.429,0,0.0
Belgium,BE,2021-05,GISAID,14482,937,6.5,Yes,B.1.525,0,0.0
Belgium,BE,2021-05,GISAID,14482,937,6.5,Yes,B.1.616,0,0.0
Belgium,BE,2021-05,GISAID,14482,937,6.5,Yes,B.1.617,0,0.0
Belgium,BE,2021-05,GISAID,14482,937,6.5,Yes,B.1.620,0,0.0
Belgium,BE,2021-05,GISAID,14482,937,6.5,Yes,B.1.621,0,0.0
Belgium,BE,2021-05,GISAID,14482,937,6.5,Yes,P.1,5,0.5
Belgium,BE,2021-05,GISAID,14482,937,6.5,Yes,P.3,0,0.0
Belgium,BE,2021-05,GISAID,14482,937,6.5,Yes,Other,487,52.0
Belgium,BE,2021-06,GISAID,13003,757,5.8,Yes,B.1.1.7,341,45.0
Belgium,BE,2021-06,GISAID,13003,757,5.8,Yes,B.1.1.7+E484K,0,0.0
Belgium,BE,2021-06,GISAID,13003,757,5.8,Yes,B.1.351,71,9.4
Belgium,BE,2021-06,GISAID,13003,757,5.8,Yes,B.1.427/B.1.429,0,0.0
Belgium,BE,2021-06,GISAID,13003,757,5.8,Yes,B.1.525,1,0.1
Belgium,BE,2021-06,GISAID,13003,757,5.8,Yes,B.1.616,0,0.0
Belgium,BE,2021-06,GISAID,13003,757,5.8,Yes,B.1.617,0,0.0
Belgium,BE,2021-06,GISAID,13003,757,5.8,Yes,B.1.620,0,0.0
Belgium,BE,2021-06,GISAID,13003,757,5.8,Yes,B.1.621,0,0.0
Belgium,BE,2021-06,GISAID,13003,757,5.8,Yes,P.1,17,2.2
Belgium,BE,2021-06,GISAID,13003,757,5.8,Yes,P.3,0,0.0
Belgium,BE,2021-06,GISAID,13003,757,5.8,Yes,Other,327,43.2
Belgium,BE,2021-07,GISAID,16137,1020,6.3,Yes,B.1.1.7,526,51.6
Belgium,BE,2021-07,GISAID,16137,1020,6.3,Yes,B.1.1.7+E484K,0,0.0
Belgium,BE,2021-07,GISAID,16137,1020,6.3,Yes,B.1.351,67,6.6
Belgium,BE,2021-07,GISAID,16137,1020,6.3,Yes,B.1.427/B.1.429,0,0.0
Belgium,BE,2021-07,GISAID,16137,1020,6.3,Yes,B.1.525,0,0.0
Belgium,BE,2021-07,GISAID,16137,1020,6.3,Yes,B.1.616,0,0.0
Belgium,BE,2021-07,GISAID,16137,1020,6.3,Yes,B.1.617,0,0.0
Belgium,BE,2021-07,GISAID,16137,1020,6.3,Yes,B.1.620,0,0.0
Belgium,BE,2021-07,GISAID,16137,1020,6.3,Yes,B.1.621,0,0.0
Belgium,BE,2021-07,GISAID,16137,1020,6.3,Yes,P.1,27,2.6
Belgium,BE,2021-07,GISAID,16137,1020,6.3,Yes,P.3,0,0.0
Belgium,BE,2021-07,GISAID,16137,1020,6.3,Yes,Other,400,39.2
Belgium,BE,2021-08,GISAID,16647,1158,7.0,Yes,B.1.1.7,688,59.4
Belgium,BE,2021-08,GISAID,16647,1158,7.0,Yes,B.1.1.7+E484K,0,0.0
Belgium,BE,2021-08,GISAID,16647,1158,7.0,Yes,B.1.351,102,8.8
Belgium,BE,2021-08,GISAID,16647,1158,7.0,Yes,B.1.427/B.1.429,0,0.0
Belgium,BE,2021-08,GISAID,16647,1158,7.0,Yes,B.1.525,5,0.4
Belgium,BE,2021-08,GISAID,16647,1158,7.0,Yes,B.1.616,0,0.0
Belgium,BE,2021-08,GISAID,16647,1158,7.0,Yes,B.1.617,0,0.0
Belgium,BE,2021-08,GISAID,16647,1158,7.0,Yes,B.1.620,0,0.0
Belgium,BE,2021-08,GISAID,16647,1158,7.0,Yes,B.1.621,0,0.0
Belgium,BE,2021-08,GISAID,16647,1158,7.0,Yes,P.1,38,3.3
Belgium,BE,2021-08,GISAID,16647,1158,7.0,Yes,P.3,0,0.0
Belgium,BE,2021-08,GISAID,16647,1158,7.0,Yes,Other,325,28.1
Belgium,BE,2021-09,GISAID,13325,982,7.4,Yes,B.1.1.7,618,62.9
Belgium,BE,2021-09,GISAID,13325,982,7.4,Yes,B.1.1.7+E484K,0,0.0
Belgium,BE,2021-09,GISAID,13325,982,7.4,Yes,B.1.351,108,11.0
Belgium,BE,2021-09,GISAID,13325,982,7.4,Yes,B.1.427/B.1.429,0,0.0
Belgium,BE,2021-09,GISAID,13325,982,7.4,Yes,B.1.525,9,0.9
Belgium,BE,2021-09,GISAID,13325,982,7.4,Yes,B.1.616,0,0.0
Belgium,BE,2021-09,GISAID,13325,982,7.4,Yes,B.1.617,0,0.0
Belgium,BE,2021-09,GISAID,13325,982,7.4,Yes,B.1.620,1,0.1
Belgium,BE,2021-09,GISAID,13325,982,7.4,Yes,B.1.621,0,0.0
Belgium,BE,2021-09,GISAID,13325,982,7.4,Yes,P.1,38,3.9
Belgium,BE,2021-09,GISAID,13325,982,7.4,Yes,P.3,0,0.0
Belgium,BE,2021-09,GISAID,13325,982,7.4,Yes,Other,208,21.2
